id,title,link,image,tag,preview,author,timestamp
1428,"Gần 350 học sinh đột ngột sốt và mệt mỏi, TP.HCM lập tổ chuyên gia",https://vietnamnet.vn/gan-350-hoc-sinh-dot-ngot-sot-va-met-moi-tp-hcm-lap-to-chuyen-gia-2115359.html,https://static-images.vnncdn.net/files/publish/2023/2/28/h1-282202317-1-1128.png?width=245,SỨC KHỎE,"Tại 2 trường học thuộc quận Bình Thạnh (TP.HCM), số học sinh có triệu chứng ốm mệt tăng cao bất thường trong cùng thời điểm. Các bác sĩ nhi khoa giàu kinh nghiệm được điều động ngay lập tức.",Anonymous,Unknown
1429,3 giám đốc nhận án tù vì bắt tay 'ông trùm' đưa người trốn ra nước ngoài,https://vietnamnet.vn/3-giam-doc-nhan-an-tu-vi-bat-tay-ong-trum-dua-nguoi-tron-ra-nuoc-ngoai-2115304.html,https://static-images.vnncdn.net/files/publish/2023/2/28/328414039-887241172489291-5314745859453685129-n-1-1112.jpeg?width=245,PHÁP LUẬT,"CQĐT đã làm rõ hành vi của Lê Lâm Tới liên quan đến việc đưa người trốn ra nước ngoài trong Đoàn công tác của Bộ Nông nghiệp và phát triển nông thôn. Ngoài bị cáo Tới, 3 giám đốc cũng bị nhận án tù.",Anonymous,Unknown
1430,Nhà Trắng thừa nhận Nga vẫn 'sống sót' trước vô số lệnh trừng phạt của phương Tây,https://vietnamnet.vn/nha-trang-thua-nhan-nga-van-song-sot-truoc-cac-lenh-trung-phat-cua-phuong-tay-2115341.html,https://static-images.vnncdn.net/files/publish/2023/2/28/kinh-te-nga-1-1102.jpg?width=245,THẾ GIỚI,"Phát ngôn viên Hội đồng An ninh Quốc gia Nhà Trắng John Kirby thừa nhận, nền kinh tế Nga đã xoay sở để chống lại vô số lệnh trừng phạt từ các nước phương Tây và đồng minh.",Anonymous,Unknown
1431,Chiếm đoạt gần 700 triệu đồng của chú vợ bằng cú lừa mua ô tô,https://vietnamnet.vn/chiem-doat-gan-700-trieu-dong-cua-chu-vo-bang-cu-lua-mua-o-to-2115327.html,https://static-images.vnncdn.net/files/publish/2023/2/28/nguyen-kiet-1-1-1099.jpg?width=245,PHÁP LUẬT,"Được chú vợ gửi 680 triệu đồng nhờ mua ô tô, Kiệt lên kịch bản thuê xe rồi nói dối vòng quanh để chiếm đoạt số tiền này.",Anonymous,Unknown
1432,Cơ thủ Việt Nam đụng 'hàng khủng' tại giải vô địch thế giới,https://vietnamnet.vn/co-thu-viet-nam-dung-hang-khung-tai-giai-vo-dich-the-gioi-2115318.html,https://static-images.vnncdn.net/files/publish/2023/2/28/duong-quoc-hoang-969.jpg?width=245,THỂ THAO,Dương Quốc Hoàng và các đồng đội có kết quả bốc thăm không thuận lợi tại giải 10 bi vô địch thế giới 2023.,Anonymous,Unknown
1433,Xử phạt tài xế xe khách đánh võng trên cao tốc Pháp Vân-Ninh Bình,https://vietnamnet.vn/xu-phat-tai-xe-xe-khach-danh-vong-tren-cao-toc-phap-van-ninh-binh-2115345.html,https://static-images.vnncdn.net/files/publish/2023/2/28/danh-vong-1084.gif?width=245,THỜI SỰ,Nam tài xế điều khiển xe khách giường nằm liên tục đánh võng trên cao tốc Pháp Vân- Ninh Bình đã bị lực lượng CSGT mời lên làm việc và lập biên xử phạt.,Anonymous,Unknown
1434,Tôi khó xử khi phát hiện chị dâu làm chuyện tày đình,https://vietnamnet.vn/nghi-ngo-chi-dau-ngoai-tinh-vi-thay-chi-dan-cac-con-di-du-lich-cung-nguoi-yeu-cu-2114558.html,https://static-images.vnncdn.net/files/publish/2023/2/28/anh-thumb-nguoi-yeu-cu-959.jpg?width=245,ĐỜI SỐNG,"Tôi nhận ra gã đàn ông này là người yêu cũ của chị dâu. Trước đó, trong một lần nhậu say, anh trai có tâm sự và cho tôi xem ảnh người yêu cũ của chị.",Anonymous,Unknown
1435,Bắt giữ tàu cá vận chuyển 30.000 lít dầu DO lậu,https://vietnamnet.vn/bat-giu-tau-ca-van-chuyen-30-000-lit-dau-do-lau-2115351.html,https://static-images.vnncdn.net/files/publish/2023/2/28/to-cong-tac-btl-vung-csb4-kiem-tra-hang-hoa-vi-pham-1079.jpg?width=245,VIDEO,"Ngày 28/2, Bộ Tư lệnh Vùng Cảnh sát biển 4 cho biết đã kịp thời phát hiện và bắt giữ một tàu cá vận chuyển khoảng 30.000 lít dầu DO không rõ nguồn gốc.",Anonymous,Unknown
1436,"Xe cứu hỏa không qua được hầm chui, cử tri Phú Yên kiến nghị Bộ GTVT có giải pháp",https://vietnamnet.vn/xe-cuu-hoa-khong-qua-duoc-ham-chui-cu-tri-kien-nghi-bo-gtvt-co-giai-phap-2115340.html,https://static-images.vnncdn.net/files/publish/2023/2/28/ham-061214-1417833443790-1-1053.jpg?width=245,THỜI SỰ,"Bộ GTVT vừa có văn bản trả lời kiến nghị của cử tri tỉnh Phú Yên về việc xe cứu hỏa không qua được hầm chui tuyến tránh QL1A qua thôn Quy Hậu và thôn Phước Khánh (xã Hòa Trị, huyện Phú Hòa).",Anonymous,Unknown
1437,"Bệnh viện Việt Đức hạn chế mổ phiên, bệnh nhân lo lắng, bác sĩ đau xót tâm tư",https://vietnamnet.vn/lo-lang-cho-lich-mo-vi-benh-vien-thieu-hoa-chat-vat-tu-2115315.html,https://static-images.vnncdn.net/files/publish/2023/2/28/anh-top-1212.jpg?width=245,SỨC KHỎE,"Nghe tin từ 1/3, Bệnh viện Việt Đức (Hà Nội) sẽ hạn chế mổ phiên, bà M. lo lắng không yên, giục con trai đang đi làm xa phải về đưa bà đi khám bệnh cột sống thắt lưng gấp...",Anonymous,Unknown
1438,"Vượt qua Mỹ, Trung Quốc thành khách hàng lớn nhất của nông sản Việt",https://vietnamnet.vn/vuot-qua-my-trung-quoc-thanh-khach-hang-lon-nhat-cua-nong-san-viet-2115278.html,https://static-images.vnncdn.net/files/publish/2023/2/28/rau-qua-xuat-khau-1039.jpg?width=245,THỊ TRƯỜNG,"Trung Quốc trở thành khách hàng lớn nhất của nông sản Việt Nam trong 2 tháng đầu năm, khi chi tới 1,27 tỷ USD để nhập, chiếm 20,2% tổng giá trị xuất khẩu nông sản của nước ta.",Anonymous,Unknown
1439,Tháng Thanh niên 2023: Tuổi trẻ Đăk Nông tiên phong chuyển đổi số,https://vietnamnet.vn/thang-thanh-nien-2023-tuoi-tre-dak-nong-tien-phong-chuyen-doi-so-i5015592.html,https://static2-images.vnncdn.net/files/publish/2023/2/28/avtttttttt-990.jpg?width=245,CHUYỂN ĐỔI SỐ,"Sáng 28/2/2023, Đoàn Thanh niên VNPT phối hợp với Tỉnh Đoàn Đăk Nông tổ chức Lễ khởi động Tháng Thanh niên năm 2023 với chủ đề “Thanh niên tiên phong trong chuyển đổi số”.",Anonymous,Unknown
1440,Công an Đồng Tháp thông tin thêm vụ bé trai 10 tuổi rơi ống trụ bê tông,https://vietnamnet.vn/cong-an-dong-thap-thong-tin-them-vu-be-trai-10-tuoi-roi-ong-tru-be-tong-2115328.html,https://static-images.vnncdn.net/files/publish/2023/2/28/dong-thap-3-1029.jpg?width=245,THỜI SỰ,"Chiều 28/2, tại cuộc họp giao ban báo chí, Thượng tá Trần Trung Quốc, Trưởng Phòng tham mưu Công an tỉnh Đồng Tháp đã thông tin thêm vụ bé Thái Lý Hạo Nam (10 tuổi) rơi xuống ống trụ bê tông ở huyện Thanh Bình.",Anonymous,Unknown
1441,"Cận cảnh Monaco, nơi sở hữu nhiều triệu phú bậc nhất châu Âu",https://vietnamnet.vn/can-canh-monaco-noi-so-huu-nhieu-trieu-phu-bac-nhat-chau-au-2115322.html,https://static-images.vnncdn.net/files/publish/2023/2/28/monaco-8-1003.jpg?width=245,DU LỊCH,Quốc gia có ít nhất 199 triệu phú đô la với bến cảng tràn ngập du thuyền của giới siêu giàu là nơi nhiều du khách ưa thích tham quan khi có cơ hội đặt chân đến Pháp.,Anonymous,Unknown
1442,Lý do trung tâm đăng kiểm duy nhất ở Hòa Bình chưa mở cửa trở lại,https://vietnamnet.vn/ly-do-trung-tam-dang-kiem-duy-nhat-o-hoa-binh-chua-mo-cua-tro-lai-2115313.html,https://static-images.vnncdn.net/files/publish/2023/2/28/334218486-880337726584995-8530575252154916110-n-1-1000.jpg?width=245,THỜI SỰ,"Gần 2 tháng nay, Trung tâm Đăng kiểm xe cơ giới 28.01S ở tỉnh Hòa Bình tạm dừng hoạt động. Việc đóng cửa trung tâm đăng kiểm duy nhất trên địa bàn khiến chủ phương tiện gặp nhiều khó khăn.",Anonymous,Unknown
1443,Phó Thủ tướng Trần Hồng Hà làm Phó Chủ tịch thường trực Ủy ban Quốc gia về chuyển đổi số,https://vietnamnet.vn/ong-tran-hong-ha-lam-pho-chu-tich-thuong-truc-uy-ban-quoc-gia-ve-chuyen-doi-so-2115329.html,https://static-images.vnncdn.net/files/publish/2023/2/28/322723987-713293386815486-8576650769681806437-n-1-997.jpg?width=245,CHÍNH TRỊ,Phó Thủ tướng Trần Hồng Hà làm Phó Chủ tịch thường trực Ủy ban Quốc gia về chuyển đổi số thay ông Vũ Đức Đam; Bộ trưởng Y tế Đào Hồng Lan thay ông Nguyễn Thanh Long làm ủy viên Ủy ban này.,Anonymous,Unknown
1444,Bệnh ‘giết người thầm lặng’ khiến nửa triệu người trên thế giới tử vong mỗi năm,https://vietnamnet.vn/benh-giet-nguoi-tham-lang-khien-nua-trieu-nguoi-tren-the-gioi-tu-vong-moi-nam-2115311.html,https://static-images.vnncdn.net/files/publish/2023/2/28/benh-phoi-top-986.jpg?width=245,SỨC KHỎE,"Bệnh nấm phổi do nấm aspergillus biểu hiện thầm lặng, gây khó khăn trong chẩn đoán. Hằng năm, trên thế giới khoảng 0,5 triệu người tử vong do bệnh này.",Anonymous,Unknown
1445,"Bố mẹ Thái Thiên Phượng suy sụp, òa khóc khi nhận diện thi thể con gái",https://vietnamnet.vn/bo-me-thai-thien-phuong-suy-sup-oa-khoc-khi-nhan-dien-thi-the-con-gai-2115320.html,https://static-images.vnncdn.net/files/publish/2023/2/28/avaf87-980.jpg?width=245,GIẢI TRÍ,Chồng hiện tại và bố mẹ người mẫu Thái Thiên Phượng bật khóc trong quá trình nhận dạng thi thể không nguyên vẹn của cô tại nhà xác.,Anonymous,Unknown
1446,Tài xế ô tô 4 chỗ chạy ngược chiều trên cao tốc Hà Nội-Thái Nguyên,https://vietnamnet.vn/di-nguoc-chieu-o-cao-toc-ha-noi-thai-nguyen-nam-tai-xe-bi-phat-17-trieu-dong-2115236.html,https://static-images.vnncdn.net/files/publish/2023/2/28/xe-di-nguoc-chieu-972.gif?width=245,THỜI SỰ,"Làm việc với công an, nam tài xế thừa nhận lái xe đi ngược chiều trên cao tốc Hà Nội - Thái Nguyên do không thuộc đường. Người này bị phạt 17 triệu đồng và tước bằng lái 6 tháng.",Anonymous,Unknown
1447,,https://vietnamnet.vn/mua-gau-bong-trut-xuong-san-van-dong-danh-tang-tre-nho-trong-dong-dat-tho-nhi-ky-2115339.html,https://static-images.vnncdn.net/files/publish/2023/2/28/mua-gau-bong-gif-967.gif?width=245,VIDEO,"""Cơn mưa"" gấu bông và hàng nghìn đồ chơi nhồi bông khác đã trút xuống trong sân vận động tại Thổ Nhĩ Kỳ. Những món đồ chơi này sẽ được dành tặng cho trẻ em trong vùng động đất ngày 6/2 vừa qua.",Anonymous,Unknown
1448,Tạm giữ Giám đốc Trung tâm Đăng kiểm xe 29-10D cùng 8 thuộc cấp,https://vietnamnet.vn/tam-giu-giam-doc-trung-tam-dang-kiem-xe-29-10d-cung-8-thuoc-cap-2115321.html,https://static-images.vnncdn.net/files/publish/2023/2/28/ce6ed383d8ce319068df-956.jpg?width=245,THỜI SỰ,"Ngày 28/2, Công an quận Hoàng Mai (Hà Nội) cho biết đã tạm giữ hình sự 9 người thuộc Trung tâm đăng kiểm xe cơ giới 29-10D để điều tra về hành vi nhận hối lộ.",Anonymous,Unknown
1449,"TP.HCM: Bé trai vừa chào đời nặng gần 5,8kg",https://vietnamnet.vn/tp-hcm-be-trai-vua-chao-doi-nang-gan-5-8kg-2115324.html,https://static-images.vnncdn.net/files/publish/2023/2/28/hung-vuong-479-1-949.jpg?width=245,VIDEO,"Sáng 28/2, Bệnh viện Hùng Vương (TP.HCM) cho biết đơn vị vừa đỡ sinh thành công một bé trai nặng gần 5,8 kg chào đời khỏe mạnh.",Anonymous,Unknown
1450,"Lừa đồng nghiệp góp vốn mua nhà phát mãi, chiếm đoạt 16 tỷ đồng",https://vietnamnet.vn/lua-dong-nghiep-gop-von-mua-nha-phat-mai-chiem-doat-16-ty-dong-2115307.html,https://static-images.vnncdn.net/files/publish/2023/2/28/bat-giam-lua-dao-946.jpg?width=245,PHÁP LUẬT,"Trong thời gian làm trưởng phòng công ty bất động sản ở Đà Nẵng, Nguyễn Chí Học tự giới thiệu biết nhiều thông tin về nguồn nhà bị phát mãi có thể đầu tư. Vì tin tưởng, nhiều đồng nghiệp góp vốn thì bị Học lừa, chiếm đoạt tiền.",Anonymous,Unknown
1451,Hai nữ thiết kế 9x đến với Paris Fashion Week,https://vietnamnet.vn/hai-nu-thiet-ke-9x-den-voi-paris-fashion-week-2115276.html,https://static-images.vnncdn.net/files/publish/2023/2/28/cuoi1-932.jpg?width=245,GIẢI TRÍ,"Ngày 4/3, NTK Trần Phương Hoa sẽ mang bộ sưu tập ""Thương"" trình diễn tại Pháp, trong khuôn khổ Tuần lễ thời trang Paris Fashion Week.",Anonymous,Unknown
1452,Công an vào cuộc vụ học sinh đánh nhau ở Yên Bái,https://vietnamnet.vn/cong-an-vao-cuoc-vu-hoc-sinh-danh-nhau-o-yen-bai-2115319.html,https://static-images.vnncdn.net/files/publish/2023/2/28/6fd95b345079b927e068-926.jpg?width=245,PHÁP LUẬT,"Cơ quan công an đang tiến hành điều tra, xác minh và triệu tập nhóm học sinh ẩu đả khiến nhiều người bị thương tại Thị trấn Thác Bà, huyện Yên Bình, tỉnh Yên Bái.",Anonymous,Unknown
1453,Không phận gần thành phố lớn thứ hai của Nga bị đóng vì 'UFO',https://vietnamnet.vn/khong-phan-gan-thanh-pho-lon-thu-hai-cua-nga-bi-dong-vi-ufo-2115310.html,https://static-images.vnncdn.net/files/publish/2023/2/28/dong-cua-khong-phan-923.jpg?width=245,THẾ GIỚI,"Truyền thông Nga đưa tin không phận gần St. Petersburg, thành phố lớn thứ hai của Nga, đã bị đóng vào sáng nay (28/2).",Anonymous,Unknown
1454,Loạt giải pháp công nghệ hạ tầng tiên tiến của Bizfly Cloud,https://vietnamnet.vn/loat-giai-phap-cong-nghe-ha-tang-tien-tien-cua-bizfly-cloud-i5015590.html,https://static2-images.vnncdn.net/files/publish/2023/2/28/bizfly-a-962.jpg?width=245,CÔNG NGHỆ,"Trước nhu cầu chuyển đổi của doanh nghiệp, Bizfly Cloud tiên phong triển khai, phát triển các công nghệ đang là xu hướng trên thế giới.",Anonymous,Unknown
1455,"MIC trao 2,4 tỷ đồng bồi thường bảo hiểm cho gia đình Thiếu tá Trần Ngọc Duy",https://vietnamnet.vn/mic-trao-2-4-ty-dong-boi-thuong-bao-hiem-cho-gia-dinh-thieu-ta-tran-ngoc-duy-2115309.html,https://static-images.vnncdn.net/files/publish/2023/2/28/mic-a-951.jpg?width=245,THỊ TRƯỜNG - TIÊU DÙNG,"Ngày 27/2/2023 Tổng Công ty Cổ phần Bảo hiểm Quân đội (MIC) trao 2,4 tỷ đồng bồi thường bảo hiểm tai nạn tổ bay và trao tặng 2 hợp đồng bảo hiểm nhân thọ bảo vệ trọn đời tổng trị giá 200 triệu đồng cho 2 con của Thiếu tá, phi công Trần Ngọc Duy.",Anonymous,Unknown
1456,Đề thi thử tốt nghiệp THPT môn Tiếng Anh năm 2023 của Ninh Bình,https://vietnamnet.vn/de-thi-giua-ky-2-mon-tieng-anh-lop-12-nam-2023-cua-ninh-binh-2115305.html,https://static-images.vnncdn.net/files/publish/2023/2/28/de-tieng-anh-ninh-binh-ava-909.jpg?width=245,TUYỂN SINH,"Trước kỳ thi tốt nghiệp THPT năm 2023, Sở GD-ĐT Ninh Bình đã xây dựng đề thi môn Tiếng Anh để khảo sát chất lượng học sinh lớp 12 toàn tỉnh năm học 2022-2023.",Anonymous,Unknown
1457,Trùm ma túy Thái Lan phẫu thuật thành 'mỹ nam Hàn Quốc' để trốn cảnh sát,https://vietnamnet.vn/trum-ma-tuy-thai-lan-phau-thuat-thanh-my-nam-han-quoc-de-tron-canh-sat-2115167.html,https://static-images.vnncdn.net/files/publish/2023/2/28/ma-tuy-902.jpg?width=245,THẾ GIỚI,"Cảnh sát Thái Lan đã bắt giữ một tên trùm ma túy dù đối tượng này đã phẫu thuật thẩm mỹ trong thời gian chạy trốn và hiện nhìn giống như một ""mỹ nam Hàn Quốc"".",Anonymous,Unknown
1458,Số hóa truy xuất nguồn gốc thực phẩm: Ngồi ở Hà Nội vẫn biết từng quả xoài ở Đồng Tháp,https://vietnamnet.vn/so-hoa-truy-xuat-nguon-goc-ngoi-ha-noi-van-biet-tung-cay-xoai-o-dong-thap-2115229.html,https://static-images.vnncdn.net/files/publish/2023/2/28/tem-truy-xuat-nguon-goc-898.jpg?width=245,ĐẦU TƯ,"Dữ liệu truy xuất nguồn gốc dựa trên nền tảng thiết bị thông minh giúp các đối tác nhập khẩu ở nước ngoài có thể giám sát từng giai đoạn sản xuất trên đồng ruộng của người nông dân, ngồi ở Hà Nội cũng biết chi tiết từng cây xoài ở Đồng Tháp.",Anonymous,Unknown
1459,Chủ tịch Quảng Ngãi lập đoàn xác minh nội dung tố cáo Giám đốc Sở KH&CN,https://vietnamnet.vn/chu-tich-quang-ngai-lap-doan-xac-minh-noi-dung-to-cao-giam-doc-so-kh-cn-2115250.html,https://static-images.vnncdn.net/files/publish/2023/2/28/so-khoa-hoc-quang-ngai-890.jpg?width=245,THỜI SỰ,"Với 8 nội dung tố cáo liên quan đến Giám đốc Sở KH&CN Quảng Ngãi, Chủ tịch UBND tỉnh quyết định lập đoàn xác minh, làm rõ.",Anonymous,Unknown
1460,Thủ đoạn của kế toán trường mầm non chiếm đoạt gần 1 tỷ đồng,https://vietnamnet.vn/thu-doan-cua-ke-toan-truong-mam-non-chiem-doat-gan-1-ty-dong-2115272.html,https://static-images.vnncdn.net/files/publish/2023/2/28/ke-toan-kieu-1-887.jpg?width=245,PHÁP LUẬT,"Trong thời gian làm kế toán tại Trường Mầm non Hoa Ngọc Lan (Đà Nẵng), Nguyễn Thị Vân Kiều đã sử dụng nhiều thủ đoạn để chiếm đoạt của nhà trường gần 1 tỷ đồng.",Anonymous,Unknown
1461,Chủ tịch TP.HCM: Đừng để doanh nghiệp chỉ vay được lãi suất thấp trên tivi,https://vietnamnet.vn/dung-de-doanh-nghiep-chi-vay-duoc-von-lai-suat-thap-tren-tivi-2115222.html,https://static-images.vnncdn.net/files/publish/2023/2/28/thumb-z4143643558153-bc53277d17dcba091302236369dcc245-879.jpg?width=245,ĐẦU TƯ,"Theo Chủ tịch UBND TP.HCM, ngành ngân hàng cần rà soát lại việc tiếp cận vay tiền có phải bôi trơn không, đừng để doanh nghiệp chỉ vay được vốn lãi suất thấp trên tivi.",Anonymous,Unknown
1462,Có nên mua Toyota Corolla Cross hàng tồn sản xuất 2022?,https://vietnamnet.vn/co-nen-mua-toyota-corolla-cross-hang-ton-san-xuat-2022-2115289.html,https://static-images.vnncdn.net/files/publish/2023/2/28/toyota-corolla-cross-1-8v-trang-ngoc-trai-876.jpeg?width=245,Ô TÔ - XE MÁY,"Tôi ký hợp đồng mua chiếc Toyota Corolla Cross V cuối năm ngoái, đến nay đại lý báo đã có xe nhưng là hàng sản xuất 2022 chứ không phải 2023.",Anonymous,Unknown
